"Provincia","Modalidad","Tipo recurso","Categoría","exp_fecapertura","Nombre establecimiento","Municipio","Dirección","C. Postal","Web","Nº Plazas"
"Badajoz","Café - Bar","I","--","2022-05-16","MAMA ROUS BAR","MERIDA","PLAZA SANTO DOMINGO, 6",6800,"NO",0
"Badajoz","Café - Bar","I","--","2014-03-13","MARUJA LIMÓN","MERIDA","PLAZA CONSTITUCION, 10",6800,"NO",0
"Badajoz","Café - Bar","I","--","2020-09-30","MAS QUE CHURROS","MERIDA","CERVANTES, 1",6800,"NO",0
"Badajoz","Café - Bar","I","--","2021-06-03","MAS QUE CHURROS","MERIDA","AVDA NUMANCIA LOCAL 2",6800,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","MENDOZA","MERIDA","POLIGONO INDUSTRIAL, 12",6800,"NO",0
"Badajoz","Café - Bar","I","--","2021-11-16","MERCADO GASTRONÓMICO SAN ALBÍN","MERIDA","VIA DE ENSANCHE, 1 (PLAZA DE TOROS DE MERIDA)",6800,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","MESON EGEA","MERIDA","AVDA. ANTONIO CAMPOS HOYOS, 4",6800,"NO",0
"Badajoz","Café - Bar","I","--","1996-01-06","MESON EL LEBREL","MERIDA","CALLE JHON LENNON, 4",6800,"NO",0
"Badajoz","Café - Bar","I","--","1997-02-18","MESON EL YATE","MERIDA","POLIGONO CARRION, NAVE 5",6800,"NO",0
"Badajoz","Café - Bar","I","--","1999-11-10","MI CASA","MERIDA","CALLE JOSE RAMON MELIDA, 42",6800,"NO",0
"Badajoz","Café - Bar","I","--","1998-06-23","MIGUEL","MERIDA","AVENIDA MARIA AUXILIADORA",6800,"NO",0
"Badajoz","Café - Bar","I","--","2011-10-11","MINI-MARKET","MERIDA","PIO BAROJA, 2",6800,"NO",0
"Badajoz","Café - Bar","I","--","1993-03-29","MIRALRIO","MERIDA","CALLE CONSTANTINO, 68",6800,"NO",0
"Badajoz","Café - Bar","I","--","2019-03-27","MISTRÓ","MERIDA","C/ ANTONIO MACHADO S/N",6800,"NO",0
"Badajoz","Café - Bar","I","--","2007-11-07","MOON","MERIDA","JOHN LENNON, 12",6800,"NO",0
"Badajoz","Café - Bar","I","--","2000-08-11","MORALES","MERIDA","CALLE ARZOBISPO MAUSONA, 7",6800,"NO",0
"Badajoz","Café - Bar","I","--","2018-05-23","MUCHO MORRO","MERIDA","PLAZA ESPAÑA ESQUINA CON CALLE DEL PUENTE",6800,"NO",0
"Badajoz","Café - Bar","I","--","1999-12-05","MUZA","MERIDA","CALLE MUZA, 12",6800,"NO",0
"Badajoz","Café - Bar","I","--","1983-05-16","NACARINO GARCIA","MERIDA","CALLE SAN LUIS, 3",6800,"NO",0
"Badajoz","Café - Bar","I","--","2004-10-04","NAYA","MERIDA","JOSE RAMON MELIDA Nº 42-44",6800,"NO",0
"Badajoz","Café - Bar","I","--","2021-09-23","NIÑO BERMEJO","MERIDA","MAGDALENA, 7",6800,"NO",0
"Badajoz","Café - Bar","I","--","2017-01-17"," NOE","MERIDA","AVDA. MARQUÉS DE PATERNA, 6",6800,"NO",0
"Badajoz","Café - Bar","I","--","1999-05-03","NOVAS","MERIDA","CALLE JUAN CARLOS I, 12",6800,"NO",0
"Badajoz","Café - Bar","I","--","2022-09-06","OLIMPO","MERIDA","C/ HERNAN CORTES, 41",6800,"NO",0
"Badajoz","Café - Bar","I","--","2022-09-01","O MELHOR CROISSANT DA MINHA RUA","MERIDA","C/ FELIX VALVERDE LILLO, 4",6800,"NO",0
"Badajoz","Café - Bar","I","--","2018-07-04","ORAMBA","MERIDA","AVENIDA DE NUMANCIA, 8",6800,"NO",0
"Badajoz","Café - Bar","I","--","2019-03-25","ORYX","MERIDA","PLAZA DE ESPAÑA, 16",6800,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","OVIEDO ORTAL","MERIDA","CALLE MORERIA, 28",6800,"NO",0
"Badajoz","Café - Bar","I","--","2023-11-28","PANARO","MERIDA","C/ HERNANDO DE SOTO, 3 - B (AVDA. CONSTITUCIÓN)",6800,"NO",0
"Badajoz","Café - Bar","I","--","2009-01-20","PATAGONIA","MERIDA","JORGE GUILLÉN, 35",6800,"NO",0
"Badajoz","Café - Bar","I","--","1999-05-04","PERICO´S","MERIDA","AVENIDA SANTA TERESA DE JORNET ANTES MIGUEL ALEXANDRE",6800,"NO",0
"Badajoz","Café - Bar","I","--","2008-12-26","PURO FUEGO","MERIDA","ASTORGA, 11 BDA LAS ABADÍAS",6800,"NO",0
"Badajoz","Café - Bar","I","--","2009-01-22","RAMBLA EMERITA","MERIDA","RAMBLA SANTA EULALIA, 17",6800,"NO",0
"Badajoz","Café - Bar","I","--","2000-03-21","RAMOS CORVO","MERIDA","CALLE FUNDIDORES, 9",6800,"NO",0
"Badajoz","Café - Bar","I","--","2012-08-09","RIALTO","MERIDA","VILLAMESÍAS, 7",6800,"NO",0
"Badajoz","Café - Bar","I","--","2004-03-16","RIO G","MERIDA","PUERTO RICO Nº 2",6800,"NO",0
"Badajoz","Café - Bar","I","--","2004-03-16","RIO G II","MERIDA","AVDA. CAMPOS HOYOS, 2 (ANTES AVDA. REYES CATOLICOS) S/N",6800,"NO",0
"Badajoz","Café - Bar","I","--","1988-04-25","RODRIGUEZ MUÑOZ","MERIDA","POLIGONO INDUSTRIAL EST. ITV",6800,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","ROSADO","MERIDA","CARRETERA CACERES, 1",6800,"NO",0
"Badajoz","Café - Bar","I","--","1999-09-14","RUIZ LOPEZ","MERIDA","CALLE SAN FRANCISCO DE GOYA, 61",6800,"NO",0
"Badajoz","Café - Bar","I","--","1995-03-24","SABOR BRASA Y LEÑA","MERIDA","AVENIDA NTRA. SRA. ANTIGUA, 10",6800,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","SALA ROCIERA EL MATO SL","MERIDA","CALLE ALMENDRALEJO, 21",6800,"NO",0
"Badajoz","Café - Bar","I","--","2011-04-28","SALON MONTECARLO","MERIDA","COMARCA DE LA VERA",6800,"NO",0
"Badajoz","Café - Bar","I","--","1998-11-21","SAN JUAN","MERIDA","AVDA. CASA HERRERA, 10",6800,"NO",0
"Badajoz","Café - Bar","I","--","1993-08-18","SANTI","MERIDA","CALLE MARQUESA PINARES",6800,"NO",0
"Badajoz","Café - Bar","I","--","2001-04-26","SANTOS","MERIDA","AVENIDA REYES CATÓLICOS,  S/N",6800,"NO",0
"Badajoz","Café - Bar","I","--","1993-05-05","SAWADI","MERIDA","CALLE TOLEDO, 85",6800,"NO",0
"Badajoz","Café - Bar","I","--","2020-10-29","SEKITO","MERIDA","JORGE GUILLEN, 7",6800,"NO",0
"Badajoz","Café - Bar","I","--","1993-06-16","SEMILLEROS DE EMPRESA","MERIDA","POLIGONO INDUSTRIAL EL PRADO",6800,"NO",0
"Badajoz","Café - Bar","I","--","1983-01-15","SERENDIPITY","MERIDA","CALLE JOSE R. MELIDA, 46",6800,"NO",0
"Badajoz","Café - Bar","I","--","1998-08-01","SERRANO FLORES","MERIDA","CALLE MUZA, 25",6800,"NO",0
"Badajoz","Café - Bar","I","--","2021-06-01","SEVILLA","MERIDA","C/ SEVILLA, 16 POLIGONO INDUSTRIAL EL PRADO",,"NO",0
"Badajoz","Café - Bar","I","--","2010-09-09","SHANGRI-LA ""EL VEGETARIANO""","MERIDA","C/ SAGASTA, 21",6800,"NO",0
"Badajoz","Café - Bar","I","--","2018-12-18","SIRENS SPORT BAR","MERIDA","POLIGONO INDUSTRIAL REINA SOFIA, PARCELA 2, NAVE 3",6800,"NO",0
"Badajoz","Café - Bar","I","--","2019-04-02","SNACK BAR CARREFOUR MERIDA","MERIDA","CARRETERA MADRID-LISBOA s/n",6800,"NO",0
"Badajoz","Café - Bar","I","--","1989-03-21","SPORTIUM SANTO DOMINGO","MERIDA","CALLE ATARAZANAS, 2 BAJO CON GRACIANO, 24",6800,"NO",0
"Badajoz","Café - Bar","I","--","2018-06-20","SYBARIT GASTROSHOP","MERIDA","CONCEPCIÓN, 1 ESQUINA CALLE TRAJANO",6800,"NO",0
"Badajoz","Café - Bar","I","--","1986-06-08","TABERNA CHINCHE","MERIDA","CALLE PONTEZUELA, 54",6800,"NO",0
"Badajoz","Café - Bar","I","--","1996-03-24","TABERNA DEL GUARRITO FRITO","MERIDA","PLAZA PIZARRO, 19",6800,"NO",0
"Badajoz","Café - Bar","I","--","1973-02-11","TABERNA LA OFICINA","MERIDA","CALLE AVALOS, 33",6800,"NO",0
"Badajoz","Café - Bar","I","--","2004-11-22","TABLILLA","MERIDA","CACERES Nº 6",6800,"NO",0
"Badajoz","Café - Bar","I","--","2001-03-21","TANNY","MERIDA","AVENIDA DEL PRADO, 14 c/v Orden de Santiago",6800,"NO",0
"Badajoz","Café - Bar","I","--","2006-06-13","TAPA CUBO","MERIDA","REYES HUERTAS, 5",6800,"NO",0
"Badajoz","Café - Bar","I","--","2024-04-22","TEATRO","MERIDA","C/ JOSÉ RAMON MELIDA, 24",6800,"NO",0
"Badajoz","Café - Bar","I","--","2018-05-09","TÉ, CAÑAS Y COME","MERIDA","EL PUENTE, 22",6800,"NO",0
"Badajoz","Café - Bar","I","--","2021-01-25","TERCER MILENIO","MERIDA","AVDA. DE LAS COMUNIDADES, 11",6800,"NO",0
"Badajoz","Café - Bar","I","--","2022-07-13","TERRAMARE","MERIDA","C/ PALENCIA, 10",6800,"NO",0
"Badajoz","Café - Bar","I","--","2018-02-02","THE KRAFT BAR","MERIDA","PLAZA DE PIZARRO, 25",6800,"NO",0
"Badajoz","Café - Bar","I","--","2005-05-25","THE SIMPSONS","MERIDA","MARIA ROSO DE LUNA Nº 38",6800,"NO",0
"Badajoz","Café - Bar","I","--","2010-02-23","THE SUSHI MERIDA","MERIDA","C/ COMARCA DE LA VERA, 4 ",6800,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","TITANIC","MERIDA","AVENIDA LUIS ALVAREZ LENCERO, 7",6800,"NO",0
"Badajoz","Café - Bar","I","--","2020-09-28","TRASTERO DRINKS AND MUSIC","MERIDA","CENTRO COMERCIAL EL FORO 9-10",6800,"NO",0
"Badajoz","Café - Bar","I","--","2023-11-13","TRECE UVAS","MERIDA","C/ BERZOCANA, 15",6800,"NO",0
"Badajoz","Café - Bar","I","--","1999-05-03","TRINIDAD","MERIDA","CALLE PIO BAROJA, 3",6800,"NO",0
"Badajoz","Café - Bar","I","--","1994-09-18","TROPICAL","MERIDA","CALLE MARQUESA PINARES, 25",6800,"NO",0
"Badajoz","Café - Bar","I","--","2022-09-20","TUETANO","MERIDA","C/ JOHN LENNON, 26",6800,"NO",0
"Badajoz","Café - Bar","I","--","2006-02-23","VALERO","MERIDA","MARIO ROSSO DE LUNA, 11 bajo",6800,"NO",0
"Badajoz","Café - Bar","I","--","2017-11-10","VAOVA","MERIDA","DIEGO MUÑOZ TORRERO 2 LOCAL",6800,"NO",0
"Badajoz","Café - Bar","I","--","2003-09-09","VIA DE LA PLATA","MERIDA","POLIGONO INDUSTRIAL EL PRADO PARCELA. SER. 1-A",6800,"NO",0
"Badajoz","Café - Bar","I","--","2003-06-30","VIA DE LA TAPA","MERIDA","JOSE RAMON MELIDA Nº 48",6800,"NO",0
"Badajoz","Café - Bar","I","--","2011-10-11","VIANCA","MERIDA","PADRE PANERO, 7",,"NO",0
"Badajoz","Café - Bar","I","--","1998-05-23","VIGARA","MERIDA","CALLE CASA HERRERA, 10",6800,"NO",0
"Badajoz","Café - Bar","I","--","1972-01-15","VILLALONGA","MERIDA","CALLE PABLO NERUDA, 82",6800,"NO",0
"Badajoz","Café - Bar","I","--","1991-01-15","VINAROZ","MERIDA","CALLE ARZOBISPO PAULO, 6",6800,"NO",0
"Badajoz","Café - Bar","I","--","2005-01-10","VIS FRUCTUUM","MERIDA","ALONSO ZAMORA VICENTE Nº 4",6800,"NO",0
"Badajoz","Café - Bar","I","--","2013-08-19","VOLTERRA","MERIDA","SAN FRANCISCO, 10",6800,"NO",0
"Badajoz","Café - Bar","I","--","2019-04-16","VUELTA AL MUNDO","MERIDA","RAMBLA MÁRTIR SANTA EULALIA, 24",6800,"NO",0
"Badajoz","Café - Bar","I","--","2012-05-15","YOGURÍN","MERIDA","JOHN LENNON, 8 C/V GRACIANO, 9",6800,"NO",0
"Badajoz","Café - Bar","I","--","2011-04-13","YO YOGURT","MERIDA","DELGADO VALENCIA, 4",6800,"NO",0
"Badajoz","Cafetería","II","1 Taza","2024-02-22","ALDAMA","MERIDA","AVDA. EXTREMADURA, 24",6800,"NO",43
"Badajoz","Cafetería","II","1 Taza","2019-10-04","ATYPICO","MERIDA","MORENO DE VARGAS, 3 LOCAL 2",6800,"NO",15
"Badajoz","Cafetería","II","1 Taza","2019-08-27","AYRE","MERIDA","GUADALUPE ALONSO POZO, 11 B",6800,"NO",30
"Badajoz","Cafetería","II","1 Taza","2020-05-11","BARDU","MERIDA","ANTONIO HERNANDEZ GIL, 21",6800,"NO",40
"Badajoz","Cafetería","II","1 Taza","2009-09-04","BELLOSO","MERIDA","AVDA. MARQUES DE PATERNA, 1",6800,"NO",50
"Badajoz","Cafetería","II","1 Taza","2002-07-11","BRASERIA AUGUSTA","MERIDA","CALLE JOSE RAMON MELIDA, 50",,"NO",28
"Badajoz","Cafetería","II","1 Taza","2020-09-16","CAFETIN","MERIDA","AVDA. ANTONIO CAMPOS HOYOS, Nº 3",6800,"NO",35
"Badajoz","Cafetería","II","1 Taza","2010-12-27","CAFE Y TE","MERIDA","AVDA. CONSTITUCIÓN, 2",6800,"NO",100
"Badajoz","Cafetería","II","1 Taza","2004-10-25","CAMARA","MERIDA","CTRA SEVILLA S/N",6800,"NO",40
"Badajoz","Cafetería","II","1 Taza","2019-06-27","CUM","MERIDA","AVDA.SANTA TERESA DE JORNET, 38",6800,"NO",50
"Badajoz","Cafetería","II","1 Taza","2017-11-16","DON TELLO CLUB DE GOLF","MERIDA","CTRA. ALANGE, KM. 8",6800,"NO",60
"Badajoz","Cafetería","II","1 Taza","2012-02-13","EL CAFELITO","MERIDA","C/ NUMANCIA, LOCAL-4",6800,"NO",50
"Badajoz","Cafetería","II","1 Taza","2012-06-01","EL HORNO","MERIDA","RAMBLA SANTA EULALIA, 14",6800,"NO",50
"Badajoz","Cafetería","II","1 Taza","2006-01-12","EL  HORNO","MERIDA","AVDA. REYES CATOLICOS ESQUINA SEVERO OCHOA",6800,"NO",28
"Badajoz","Cafetería","II","1 Taza","1990-07-31","EL RINCON DE ESTHER","MERIDA","AVENIDA DE LA LIBERTAD, s/n",6800,"NO",52
"Badajoz","Cafetería","II","1 Taza","2009-07-09","EL RINCON DEL ALFAR","MERIDA","JOSÉ RAMÓN MÉLIDA, 19",6800,"NO",40
"Badajoz","Cafetería","II","1 Taza","2005-01-26","EL SABOR","MERIDA","C/ JUAN SEBASTIAN ELCANO, 4",6800,"NO",12
"Badajoz","Cafetería","II","1 Taza","1990-07-31","ESPAÑA","MERIDA","PLAZA ESPAÑA, 14",6800,"NO",28
"Badajoz","Cafetería","II","1 Taza","1993-12-08","HORNITO FREYLAS","MERIDA","AVDA. EXTREMADURA, 20",6800,"NO",50
"Badajoz","Cafetería","II","1 Taza","1999-11-20","HOSPITAL DE MERIDA","MERIDA","POLIGONO NUEVA CIUDAD (HOSPITAL)",6800,"NO",63
"Badajoz","Cafetería","II","1 Taza","2009-02-17","LA DUQUESITA","MERIDA","JUAN ANTONIO DE VERA Y FIGUEROA, 2 ESQUINA AVDA. LUSITANIA",6800,"NO",50
"Badajoz","Cafetería","II","1 Taza","2021-07-01","LA FLOR IBERICA","MERIDA","ANTONIO CAMPOS HOYOS LOCALES 9-10",,"NO",39
"Badajoz","Cafetería","II","1 Taza","2024-07-11","LA LAGUNA","MERIDA","C/ PAMPLONA, 23",6800,"NO",28
"Badajoz","Cafetería","II","1 Taza","2013-02-06","LAS CAZUELITAS","MERIDA","RAMBLA SANTA EULALIA, 25",6800,"NO",46
"Badajoz","Cafetería","II","1 Taza","2019-12-19","LOS ROSALES II","MERIDA","C/ PAMPLONA, PARCELA R-34 (POLÍGONO INDUSTRIAL EL PRADO)",6800,"NO",65
"Badajoz","Cafetería","II","1 Taza","2019-08-30","MAHALO","MERIDA","PZA. DE LOS ESCRITORES, 6",6800,"NO",24
"Badajoz","Cafetería","II","1 Taza","2016-01-25","MERCATTO","MERIDA","ANTONIO CAMPOS HOYOS, 5",6800,"NO",28
"Badajoz","Cafetería","II","1 Taza","2012-06-27","MESON EGEA","MERIDA","AVDA. ANTONIO CAMPOS HOYOS, 4",6800,"NO",50
"Badajoz","Cafetería","II","1 Taza","2012-10-24","M.I.","MERIDA","AVDA. DE CACERES, Nº 82 CON C/BUENAVISTA, 82",6800,"NO",16
"Badajoz","Cafetería","II","1 Taza","2021-05-11","MONTETAPAS","MERIDA","C/ TALAYUELA, 12",6800,"NO",35
"Badajoz","Cafetería","II","1 Taza","1982-02-23","NOVA ROMA","MERIDA","CALLE SUAREZ SOMONTE, 42",6800,"NO",70
"Badajoz","Cafetería","II","1 Taza","2018-12-17","PARRILLA NIRRI","MERIDA","RABO DE BUEY, S/N",6800,"NO",70
"Badajoz","Cafetería","II","1 Taza","2020-02-11","PIZARRIN","MERIDA","C/ CALDERON DE LA BARCA, 16",6800,"NO",55
"Badajoz","Cafetería","II","1 Taza","1990-07-31","PUENTE","MERIDA","AVDA. REINA SOFIA, 7",6800,"NO",36
"Badajoz","Cafetería","II","1 Taza","2021-07-15","REINA SOFIA","MERIDA","C/ JOSE MARÍA BLAZQUEZ MARTINEZ, S/N (PI REINA SOFÍA (BAZAR TRES FUENTES)",6800,"NO",75
"Badajoz","Cafetería","II","1 Taza","2021-05-20","SCALEXTRIC","MERIDA","TRAVESIA REINA SOFIA Nº 1",6800,"NO",25
"Badajoz","Cafetería","II","1 Taza","2020-11-10","THE KONTAINER","MERIDA","AVDA. JOSE SARAMAGO DE SOUSA, 9",6800,"NO",30
"Badajoz","Cafetería","II","1 Taza","2022-09-20","ZEUS","MERIDA","AVDA. REINA SOFIA, 8",6800,"NO",18
"Badajoz","Cafetería","II","2 Tazas","2009-10-29","ABADES MÉRIDA","MERIDA","CTRA. EX-209  KM. 60 ANTIGUA CTRA MERIDA-MONTIJO",6800,"NO",265
"Badajoz","Cafetería","II","2 Tazas","1990-07-31","GALATEA","MERIDA","CALLE CAMILO JOSE CELA,, 10",6800,"NO",30
"Badajoz","Cafetería","II","2 Tazas","2002-12-06","LA TERMINAL","MERIDA","AVENIDA ESCULTOR MORATO S/N",6800,"NO",50
"Badajoz","Cafetería","II","2 Tazas","2018-06-12","RAINHA DO MAR","MERIDA","AVDA. PAPA JUAN XXIII, S/N",6800,"NO",44
"Badajoz","Cafetería","II","3 Tazas","2000-09-24","HOTEL VELADA MERIDA","MERIDA","AVENIDA PRINCESA SOFIA",6800,"NO",86
"Badajoz","Catering","II","--","2009-11-09","ABADES MÉRIDA","MERIDA","CTRA. EX-209 KM.60",6800,"NO",0
"Badajoz","Catering","II","--","2021-12-14","DON MOLLETE","MERIDA","C/ PABLO NERUDA, 8",6800,"NO",0
"Badajoz","Catering","II","--","2019-10-08","LA MILANESA","MERIDA","AVDA. VIA DE LA PLATA, 6 LOCAL 5-10",6800,"NO",0
"Badajoz","Catering","II","--","2009-04-02","PROSERPINA","MERIDA","CARRETERA PROSERPINA S/Nº",6800,"NO",0
"Badajoz","Catering","II","--","2008-04-17","TELEPIZZA","MERIDA","C/ COMARCA DE LA VERA, 2",6800,"NO",0
"Badajoz","Discoteca","III","--","2011-01-07","HOUSE IT GROUP","MERIDA","AVDA. DEL LAGO, 17",6800,"NO",0
"Badajoz","Pub","III","--","1986-03-23","BAR SALA","MERIDA","PLAZA SANTO DOMINGO, 6",6800,"NO",0
"Badajoz","Pub","III","--","2010-06-09","CAFE-BAR MORENO C.B.","MERIDA","AVENIDA CRISTOBAL COLON, 3",6800,"NO",0
"Badajoz","Pub","III","--","1990-07-04","CERVECERIA BREMEN","MERIDA","C/ JOHN LENNON, 9",6800,"NO",0
"Badajoz","Pub","III","--","1999-09-05","IKIXAI","MERIDA","C/ AVDA. PORTUGAL, 7 CC. FORO   antes (CALLE CENTRO COMERCIAL  EL FORO)",6800,"NO",0
"Badajoz","Pub","III","--","1997-06-04","IMAGINACION PUB","MERIDA","CALLE JHON LENNON, 12",6800,"NO",0
"Badajoz","Pub","III","--","1986-04-07","JAZZ","MERIDA","CALLE ALVARADO, 6",6800,"NO",0
"Badajoz","Pub","III","--","2004-03-02","KARAOKE CLAVE DE SOL","MERIDA","CENTRO COMERCIAL EL FORO, LOCAL Nº 34-35",6800,"NO",0
"Badajoz","Pub","III","--","1998-01-25","LA GALERIA","MERIDA","CALLE VIÑEROS, 14",6800,"NO",0
"Badajoz","Pub","III","--","1984-05-29","NASTIC PUB","MERIDA","CALLE JHON LENNON, 19",6800,"NO",0
"Badajoz","Pub","III","--","2000-07-31","ODEON","MERIDA","CALLE JHON LENON, 23",6800,"NO",0
"Badajoz","Pub","III","--","1989-11-21","OVS","MERIDA","CALLE VIÑEROS, 12",6800,"NO",0
"Badajoz","Pub","III","--","2000-12-05","VIS FRUCTUM","MERIDA","AVENIDA PORTUGAL. EL FORO,",6800,"NO",0
"Badajoz","Restaurante","II","1 Tenedor","2017-10-23","35 BURGER","MERIDA","SANTA LUCÍA, 3",6800,"NO",70
"Badajoz","Restaurante","II","1 Tenedor","2016-04-08","AGALLAS GASTRO & FOOD","MERIDA","SUAREZ SOMONTE, 2",6800,"NO",42
"Badajoz","Restaurante","II","1 Tenedor","2022-06-13","AGUACATE","MERIDA","PLAZA SANTA MARÍA, 3",6800,"NO",40
"Badajoz","Restaurante","II","1 Tenedor","2012-02-01","AMARE GASTROBAR","MERIDA","BERZOCANA, 1 BAJO",6800,"NO",23
"Badajoz","Restaurante","II","1 Tenedor","2016-12-22","ANHOU","MERIDA","AVDA. LUSITANIA, 24 BAJO",6800,"NO",64
"Badajoz","Restaurante","II","1 Tenedor","2019-10-04","ATYPICO","MERIDA","MORENO DE VARGAS, 3 LOCAL-2",6800,"NO",30
"Badajoz","Restaurante","II","1 Tenedor","2019-08-27","AYRE","MERIDA","GUADALUPE ALONSO POZO, 11 B",6800,"NO",75
"Badajoz","Restaurante","II","1 Tenedor","2020-11-17","BARBARROSA","MERIDA","PLAZA ESPAÑA, 7",6800,"NO",112
"Badajoz","Restaurante","II","1 Tenedor","1966-11-21","BOCACHA","MERIDA","CALLE SANTA EULALIA, 15",6800,"NO",30
"Badajoz","Restaurante","II","1 Tenedor","2012-03-30","BRASERIA EL PUENTE","MERIDA","AVDA. REINA SOFIA, 7",6800,"NO",50
"Badajoz","Restaurante","II","1 Tenedor","2020-03-09","BRASERIA LAS III FUENTES","MERIDA","ALMOHARIN, 4- POLIG. LAS PALMERAS",6800,"NO",30
"Badajoz","Restaurante","II","1 Tenedor","2015-02-27","BURGER KING","MERIDA","PZA. DE ESPAÑA, 10",,"NO",150
"Badajoz","Restaurante","II","1 Tenedor","2004-03-18","CACHICHO","MERIDA","SAN FRANCISCO, 3",6800,"NO",75
"Badajoz","Restaurante","II","1 Tenedor","2004-09-28","CAMARA","MERIDA","CTRA. SEVILLA, S/N",6800,"NO",40
"Badajoz","Restaurante","II","1 Tenedor","2010-06-09","CAPRICCIO ITALIANO","MERIDA","AVENIDA PORTUGAL, FORO, LOCAL 45-B,  S/N",6800,"NO",40
"Badajoz","Restaurante","II","1 Tenedor","2018-02-26","CASA MARÍA","MERIDA","JOSE RAMÓN MELIDA, 17",6800,"NO",50
"Badajoz","Restaurante","II","1 Tenedor","2016-03-28","CATALINA PLAZA","MERIDA","ROMERO LEAL, 26",6800,"NO",25
"Badajoz","Restaurante","II","1 Tenedor","2003-04-24","CEPANSA","MERIDA","AVENIDA REINA SOFIA (POLIGONO CEPANSA),  S/N",6800,"NO",40
"Badajoz","Restaurante","II","1 Tenedor","2003-05-14","CERVECERIA GAMBRINUS MERIDA","MERIDA","Avda de la Constitucion, 3",6800,"NO",42
"Badajoz","Restaurante","II","1 Tenedor","2021-09-20","CHAMORRO","MERIDA","C/ LA LEGUA, 17",6800,"NO",46
"Badajoz","Restaurante","II","1 Tenedor","2009-01-13","CHAPA-TAPA","MERIDA","SANTA LUCIA, 10",6800,"NO",33
"Badajoz","Restaurante","II","1 Tenedor","2015-05-05","CIBUS","MERIDA","ADRIANO, 5",6800,"NO",13
"Badajoz","Restaurante","II","1 Tenedor","2010-11-05","CRUCE CARIJA","MERIDA","AUTOVIA MADRID-LISBOA (CRUCE MERIDA-MONTIJO)",6800,"NO",100
"Badajoz","Restaurante","II","1 Tenedor","2019-06-27","CUM","MERIDA","AVDA. SANTA TERESA DE JORNET, 38",6800,"NO",51
"Badajoz","Restaurante","II","1 Tenedor","2023-11-03","DAITAN","MERIDA","C/ BERZOCANA, 7",6800,"NO",48
"Badajoz","Restaurante","II","1 Tenedor","2020-06-16","DOMINO'S PIZZA","MERIDA","AVDA. DE LA LIBERTAD, 45 / C/ PUERTO RICO, 4 (ESTACIÓN DE AUTOBUSES)",6800,"NO",45
"Badajoz","Restaurante","II","1 Tenedor","2017-11-16","DON TELLO CLUB DE GOLF","MERIDA","CTRA. ALANGE, KM. 8",6800,"NO",75
"Badajoz","Restaurante","II","1 Tenedor","2021-11-09","EL BAR OLD SCHOOL FOOD","MERIDA","C/ SAN SALVADOR, 4 - B",,"NO",35
"Badajoz","Restaurante","II","1 Tenedor","2012-05-17","EL CAFELITO","MERIDA","AVDA. NUMANCIA, 2",6800,"NO",15
"Badajoz","Restaurante","II","1 Tenedor","2011-03-07","EL GORDO","MERIDA","MIGUEL ANGEL, 2",6800,"NO",17
"Badajoz","Restaurante","II","1 Tenedor","2024-11-06","EL PÓRTICO","MERIDA","C/ SAGASTA, Nº 20",6800,"NO",30
"Badajoz","Restaurante","II","1 Tenedor","2019-04-22","EL PUCHERO DE LA NIETA","MERIDA","JOSE RAMON MELIDA, 14",6800,"NO",30
"Badajoz","Restaurante","II","1 Tenedor","2021-11-12","EL SALERO","MERIDA","C/ SAN JUAN DE DIOS, 11",6800,"NO",35
"Badajoz","Restaurante","II","1 Tenedor","2020-11-17","ESTAMBUL","MERIDA","LÓPEZ PUIGGERVER, 14",6800,"NO",25
"Badajoz","Restaurante","II","1 Tenedor","2004-07-02","FONG YUAN","MERIDA","CENTRO COMERCIAL EL FORO, LOCAL Nº 19",6800,"NO",64
"Badajoz","Restaurante","II","1 Tenedor","2020-02-11","FOSTER'S HOLLYWOOD","MERIDA","ROSALIA DE CASTRO, S/N (EUROSPAR)",6800,"NO",150
"Badajoz","Restaurante","II","1 Tenedor","2018-07-20","HOSPITAL DE MERIDA","MERIDA","JOSE MENENDEZ PIDAL, S/N",6800,"NO",75
"Badajoz","Restaurante","II","1 Tenedor","2004-07-14","JUAN ""CHINO""","MERIDA","CALLE PAMPLONA, 1 NAVE A-10-1",6800,"NO",80
"Badajoz","Restaurante","II","1 Tenedor","2019-05-23","LA CARBONERIA","MERIDA","PZA. DE LA CONSTITUCIÓN, 4",6800,"NO",19
"Badajoz","Restaurante","II","1 Tenedor","2004-04-16","LA CAZUELA","MERIDA","POLIGONO EL PRADO, PARCELA 12-F",6800,"NO",100
"Badajoz","Restaurante","II","1 Tenedor","2010-02-26","LA CERVECERIA DE NACA","MERIDA","AVDA. DE NUMANCIA, 8",6800,"NO",22
"Badajoz","Restaurante","II","1 Tenedor","1976-01-29","LA ESENCIA","MERIDA","CALLE DON BENITO, 2 (ANTES 1)",6800,"NO",60
"Badajoz","Restaurante","II","1 Tenedor","2018-07-30","LA EXTREMEÑA","MERIDA","BERZOCANA, 10-LOCAL",6800,"NO",49
